id_unidad,clues,clave_presupuestal,nombre_corto,camas_censables_adultos_cirugia,camas_censables_adultos_medicina_interna,camas_censables_adultos_gineco_obstetricia,camas_censables_adultos_total,camas_censables_pediatria_camas,camas_censables_pediatria_cunas,camas_censables_pediatria_incubadoras,camas_censables_pediatria_total,camas_censables_total,camas_transito_urgencias_adultos,camas_transito_urgencias_pediatria,camas_transito_trabajo_de_parto,camas_transito_cuidados_intensivos,camas_transito_recuperacion,camas_transito_cunas,camas_transito_otras,camas_transito_total
U_ISSSTE_695,PLIST000335,021-214-15,CMCT SNTE (Puebla),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_696,PLIST000340,021-214-16,CAF Col. Reforma Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_697,PLIST000352,021-214-17,CAF UH FOVISSSTE Villa Verde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_698,PLIST000364,021-214-27,CMCT SAT Puebla Sur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_699,PLIST000376,021-214-28,CMCT Secretaría de Educación del Estado de Puebla-SEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_700,PLIST000451,021-214-29,CMCT TFJA (San Andrés Cholula),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_701,QTIST000051,022-205-00,CMF Querétaro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_702,QTIST000010,022-205-03,UMF Amealco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_703,QTIST000022,022-205-05,UMF Cadereyta de Montes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_704,QTIST000121,022-205-06,CAF Villa Colón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_705,QTIST000133,022-205-07,CAF Ezequiel Montes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_706,QTIST000034,022-205-08,UMF Jalpan de Serra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_707,QTIST000150,022-205-13,UMF Tequisquiapan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_708,QTIST000092,022-205-14,UMF Tolimán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_709,QTIST000145,022-205-16,CAF Pedro Escobedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_710,QTIST000063,022-205-18,UMF Col. Satélite,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_711,QTIST000075,022-205-19,UMF Azteca III,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_712,QTIST000046,022-206-00,HG Querétaro,33,33,18,84,15,0,0,15,99,9,4,2,4,3,0,17,39
U_ISSSTE_713,PENDIENTE,022-207-00,CMFEQ San Juan del Río,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_714,QRIST000043,023-204-00,CH Chetumal,10,6,12,28,2,0,0,2,30,5,1,2,0,2,0,11,21
U_ISSSTE_715,QRIST000026,023-204-01,UMF Felipe Carrillo Puerto,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
U_ISSSTE_716,QRIST000060,023-204-02,UMF José Ma. Morelos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_717,QRIST000096,023-204-03,CAF Bacalar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_718,QRIST000055,023-205-00,CH Cd. Cancún,6,7,4,17,2,0,0,2,19,6,3,0,0,8,0,0,17
U_ISSSTE_719,QRIST000072,023-205-01,UMF Kantunilkín,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
U_ISSSTE_720,QRIST000031,023-205-02,UMF Isla Mujeres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_721,PENDIENTE,023-205-05,UMF Playa del Carmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_722,QRIST000014,023-206-00,CMFEQ Cozumel,0,0,0,0,0,0,0,0,0,13,0,0,0,2,0,2,17
U_ISSSTE_723,QRIST000084,023-207-00,CE Clidda Chetumal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_724,SPIST000113,024-204-00,"HG San Luis Potosí, S.L.P.",30,18,14,62,8,0,0,8,70,20,0,5,4,7,0,10,46
U_ISSSTE_725,SPIST000055,024-205-00,CH Ciudad Valles,10,9,4,23,3,0,0,3,26,8,1,3,0,2,0,0,14
U_ISSSTE_726,SPIST000072,024-205-02,UMF Ébano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_727,SPIST000282,024-205-03,CAF Tamasopo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_728,SPIST000154,024-205-04,UMF Tanquián de Escobedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_729,SPIST000183,024-205-05,UMF Xilitla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_730,SPIST000043,024-205-10,UMF Tancanhuitz de Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_731,SPIST000294,024-205-11,CAF San Vicente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_732,SPIST000311,024-205-14,CAF El Naranjo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_733,SPIST000212,024-206-00,"CMFEQ Dr. Pedro Bárcena Hiriart, S.L.P.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_734,SPIST000130,024-206-01,UMF Col. Burócratas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_735,SPIST000026,024-206-03,UMF Cerritos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_736,SPIST000060,024-206-04,UMF Cd. Charcas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_737,SPIST000101,024-206-05,UMF Salinas de Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_738,SPIST000166,024-206-07,UMF Villa Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_739,SPIST000270,024-206-09,UMF Soledad de Graciano Sánchez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_740,SPIST000224,024-206-12,CMCT Casa de Moneda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_741,SPIST000265,024-206-14,CAF Santa María del Río,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_742,SPIST000236,024-206-15,CMCT SNTE  (San Luís Potosí),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_743,SPIST000241,024-206-16,CMCT Secretaría de Educación del Estado de San Luis Potosí-SEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_744,SPIST000084,024-207-00,CH Matehuala,2,2,2,6,2,1,0,3,9,1,1,1,0,0,1,0,4
U_ISSSTE_745,SPIST000142,024-208-00,CH Tamazunchale,2,3,3,8,2,0,0,2,10,2,0,3,0,1,0,0,6
U_ISSSTE_746,SPIST000171,024-208-01,UMF Axtla de Terrazas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_747,SPIST000253,024-208-02,CAF San Martín Chalchicuautla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_748,SPIST000306,024-208-03,CAF Matlapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_749,SPIST000096,024-209-00,CH Ríoverde,3,3,2,8,2,0,0,2,10,2,0,2,0,2,0,2,8
U_ISSSTE_750,SPIST000014,024-209-01,UMF Cárdenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_751,SPIST000031,024-209-02,UMF Cd. del Maíz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_752,SPIST000200,024-209-03,CAF San Ciro de Acosta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_753,SLIST000196,025-204-00,CH Mazatlán,22,21,11,54,7,0,0,7,61,1,4,0,6,6,0,2,19
U_ISSSTE_754,SLIST000056,025-204-01,UMF Concordia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_755,SLIST000225,025-204-03,UMF El Rosario,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_756,SLIST000131,025-204-04,UMF Escuinapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
U_ISSSTE_757,SLIST000242,025-204-05,UMF San Ignacio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_758,SLIST000201,025-204-07,UMF La Esperanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_759,SLIST000015,025-205-00,CH Los Mochis,15,16,11,42,6,0,0,6,48,8,6,4,0,4,0,0,22
U_ISSSTE_760,SLIST000020,025-205-01,UMF Ahome,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_761,SLIST000172,025-205-03,UMF Estación Bamoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_762,SLIST000114,025-205-04,UMF Choix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_763,SLIST000283,025-205-05,CAF El Carrizo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_764,SLIST000143,025-205-06,UMF El Fuerte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_765,SLIST000370,025-205-07,CAF Estación Naranjo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_766,SLIST000295,025-205-09,CAF Higuera de Zaragoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_767,SLIST000184,025-205-10,UMF Gral. Juan José Ríos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_768,SLIST000353,025-205-11,CAF Adolfo Ruíz Cortines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_769,SLIST000155,025-205-12,UMF San Blas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_770,SLIST000254,025-205-13,UMF Sinaloa de Leyva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_771,SLIST000266,025-205-14,UMF Ocoroni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_772,SLIST000073,025-206-00,CMF Culiacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_773,SLIST000032,025-206-01,UMF Angostura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_774,SLIST000044,025-206-02,UMF Badiraguato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_775,SLIST000061,025-206-03,UMF Cosalá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_776,SLIST000102,025-206-04,UMF El Dorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_777,SLIST000230,025-206-05,UMF Guamúchil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_778,SLIST000126,025-206-06,UMF Estación la Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_779,SLIST000213,025-206-07,UMF Mocorito,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_780,SLIST000271,025-206-08,UMF Navolato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_781,SLIST000365,025-206-09,UMF Pericos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_782,SLIST000336,025-206-10,UMF Quilá,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_783,SLIST000312,025-206-12,CAF UH. FOVISSSTE CATRA (Casa del Trabajador),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_784,SLIST000300,025-206-13,CAF Gato de Lara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_785,SLIST000324,025-206-14,UMF Costa Rica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_786,SLIST000090,025-206-15,UMF Col. STASE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_787,PENDIENTE,025-208-00,CMFEQ Guasave,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
U_ISSSTE_788,SRIST000133,026-204-00,"HG Dr. Fernando Ocaranza, Hermosillo",34,28,6,68,11,0,0,11,79,19,3,3,3,7,0,6,41
U_ISSSTE_789,SRIST000046,026-205-00,CH Cd. Obregón,13,16,8,37,4,0,0,4,41,7,4,4,1,3,0,0,19
U_ISSSTE_790,SRIST000051,026-205-01,UMF Estación Esperanza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_791,SRIST000116,026-205-02,UMF Estación Vicam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_792,SRIST000080,026-205-03,UMF Villa Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_793,SRIST000261,026-205-04,CAF UH. FOVISSSTE No. 2 Cd. Obregón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_794,SRIST000401,026-205-06,CAF Rosario Tesopaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_795,SRIST000162,026-206-00,CH Navojoa,6,8,6,20,9,0,0,9,29,4,1,2,0,1,0,5,13
U_ISSSTE_796,SRIST000022,026-206-01,UMF Álamos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_797,SRIST000092,026-206-02,UMF Bacobampo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_798,SRIST000145,026-206-03,UMF Huatabampo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_799,SRIST000302,026-206-04,UMF Etchojoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_800,SRIST000104,026-208-00,CH Guaymas,1,1,1,3,1,0,0,1,4,5,0,0,0,1,0,0,6
U_ISSSTE_801,SRIST000075,026-208-01,UMF Empalme,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
U_ISSSTE_802,SRIST000203,026-211-00,CH San Luís Río Colorado,2,2,1,5,1,0,0,1,6,2,0,0,0,3,1,1,7
U_ISSSTE_803,SRIST000186,026-211-01,UMF Puerto Peñasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_804,SRIST000232,026-211-02,UMF Sonoyta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_805,SRIST000121,026-212-00,CMF Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_806,SRIST000256,026-212-01,CAF Aconchi (Baviácora),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_807,SRIST000285,026-212-02,CAF Carbó,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_808,SRIST000290,026-212-03,CAF Cumpas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_809,SRIST000150,026-212-04,UMF Moctezuma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_810,SRIST000220,026-212-05,UMF Ures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_811,SRIST000191,026-212-06,UMF Sahuaripa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_812,SRIST000326,026-212-07,CAF Poblado Miguel Alemán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_813,SRIST000331,026-212-08,CAF UH. FOVISSSTE No. 1 Hermosillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_814,SRIST000360,026-212-10,CAF Mazatán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_815,SRIST000425,026-212-11,CAF Huépac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_816,SRIST000174,026-215-00,CH Nogales,2,3,1,6,2,0,0,2,8,4,1,1,0,1,0,0,7
U_ISSSTE_817,SRIST000034,026-215-01,UMF Caborca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_818,SRIST000244,026-215-02,CAF Cd. Magdalena de Kino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_819,SRIST000215,026-215-03,UMF Santa Ana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_820,SRIST000355,026-215-04,CAF Imuris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_821,SRIST000010,026-215-06,UMF Agua Prieta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
U_ISSSTE_822,SRIST000063,026-215-09,UMF Cananea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_823,TCIST000273,027-204-00,HG Villahermosa,36,36,10,82,8,0,0,8,90,17,5,5,5,12,5,7,56
U_ISSSTE_824,TCIST000034,027-205-00,CMF Cárdenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_825,TCIST000186,027-206-00,"CMF Casablanca, Villahermosa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_826,TCIST000010,027-206-01,UMF Balancán de Domínguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_827,TCIST000075,027-206-02,UMF Comalcalco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_828,TCIST000080,027-206-03,UMF Cunduacán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_829,TCIST000092,027-206-04,UMF Emiliano Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_830,TCIST000051,027-206-05,UMF Frontera Centla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_831,TCIST000104,027-206-06,UMF Huimanguillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_832,TCIST000116,027-206-07,UMF Jalpa de Méndez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_833,TCIST000121,027-206-08,UMF Macuspana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_834,TCIST000145,027-206-09,UMF Paraíso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_835,TCIST000162,027-206-10,UMF Teapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_836,TCIST000174,027-206-11,UMF Tenosique de Pino Suárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_837,TCIST000046,027-206-12,UMF Villa Benito Juárez (Cárdenas),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_838,TCIST000133,027-206-13,CAF Nacajuca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_839,TCIST000150,027-206-15,UMF Tacotalpa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_840,TCIST000244,027-206-17,CAF Jalapa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_841,TCIST000022,027-206-18,UMF El Triunfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_842,TCIST000256,027-206-19,CAF Jonuta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_843,TCIST000261,027-206-20,CAF Villa Benito Juárez (Macuspana),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_844,TCIST000215,027-206-22,CAF Tamulté de Las Sábanas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_845,TSIST000153,028-204-00,CH Cd. Victoria,23,29,12,64,6,0,0,6,70,9,1,3,2,4,1,3,23
U_ISSSTE_846,TSIST000013,028-204-01,UMF Abasolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_847,TSIST000310,028-204-02,CAF El Barretal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_848,TSIST000252,028-204-03,UMF Jaumave,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_849,TSIST000264,028-204-04,CAF Santander Jiménez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_850,TSIST000240,028-204-05,CAF Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_851,TSIST000042,028-204-06,UMF Llera de Canales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_852,TSIST000305,028-204-08,CAF Padilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_853,TSIST000322,028-204-09,CAF Tula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_854,TSIST000334,028-204-10,CAF Villagrán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_855,TSIST000124,028-204-12,CAF Soto La Marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_856,TSIST000100,028-206-00,"CH Dr. Baudelio Villanueva, Reynosa",20,20,10,50,1,1,1,3,53,3,1,0,2,1,0,4,11
U_ISSSTE_857,TSIST000025,028-206-01,UMF Cd. Camargo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_858,TSIST000235,028-206-02,CAF Cd. Gustavo Díaz Ordaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_859,TSIST000083,028-206-04,UMF Cd. Miguel Alemán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_860,TSIST000281,028-206-05,CAF Cd. Mier,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_861,TSIST000071,028-207-00,"CH Dr. Manuel F. Rodriguez, Matamoros",12,21,3,36,1,0,0,1,37,5,0,0,3,0,0,9,17
U_ISSSTE_862,TSIST000276,028-207-01,CAF Control,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
U_ISSSTE_863,TSIST000141,028-207-02,UMF Valle Hermoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_864,TSIST000112,028-207-03,UMF San Fernando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_865,TSIST000095,028-208-00,"CH Agosto 12, Nuevo Laredo",12,21,4,37,3,0,0,3,40,4,0,2,5,2,0,5,18
U_ISSSTE_866,TSIST000223,028-208-01,CAF Nueva Cd. Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_867,TSIST000170,028-209-00,CH Río Bravo,3,3,2,8,2,0,0,2,10,3,0,2,0,2,0,0,7
U_ISSSTE_868,TSIST000054,028-210-00,CH Cd. Mante,5,5,5,15,5,0,0,5,20,3,0,2,0,0,0,0,5
U_ISSSTE_869,TSIST000066,028-210-01,UMF Los Aztecas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_870,TSIST000293,028-210-02,UMF Ocampo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_871,TSIST000030,028-210-03,UMF Villa González,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_872,TSIST000165,028-210-04,UMF Villa Xicoténcatl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_873,TSIST000136,028-211-00,CMFEQ Tampico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_874,TSIST000194,028-211-01,CAF Villa Aldama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_875,TSIST000211,028-211-02,CAF UHF. Las Arboledas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_876,TSIST000206,028-211-03,UMF Altamira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_877,TSIST000345,028-214-00,CMF Cd. Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_878,TSIST000363,028-215-00,HG Tampico,43,46,8,97,6,0,0,6,103,21,4,2,4,8,0,28,67
U_ISSSTE_879,TLIST000042,029-204-00,HG Tlaxcala,25,28,14,67,4,2,0,6,73,12,1,4,4,12,0,9,42
U_ISSSTE_880,TLIST000013,029-204-01,UMF Apizaco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_881,TLIST000025,029-204-02,UMF Calpulalpan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_882,TLIST000030,029-204-03,UMF Huamantla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_883,TLIST000054,029-204-04,UMF Zacatelco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_884,TLIST000066,029-205-00,CMF Tlaxcala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_885,VZIST000120,030-204-00,CH Xalapa,26,34,12,72,8,0,0,8,80,16,4,4,0,7,0,11,42
U_ISSSTE_886,VZIST000050,030-204-01,UMF Coatepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_887,VZIST000202,030-204-02,UMF Perote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_888,VZIST000470,030-204-03,CAF Rinconada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_889,VZIST000593,030-204-04,CAF Xico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U_ISSSTE_890,VZIST000540,030-204-06,CAF Inmecafé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
