id_unidad,clues,clave_presupuestal,nombre_corto,personal_medico_general_familiar,personal_medico_gineco_obstetra,personal_medico_pediatra,personal_medico_odontologo,personal_medico_cirujano,personal_medico_internista,personal_medico_anestesiologo,personal_medico_geriatra,personal_medico_oncologos,personal_medico_traumatologia_y_ortopedia,personal_medico_otras_especialidades,personal_medico_otras_labores,personal_medico_etapa_aprendizaje_residentes,personal_medico_etapa_aprendizaje_internos,personal_medico_etapa_aprendizaje_pasantes,personal_medico_total,personal_enfermeria_general,personal_enfermeria_especialista,personal_enfermeria_auxiliar,personal_enfermeria_pasante,personal_enfermeria_total,personal_paramedico_laboratorista,personal_paramedico_rayos_x,personal_paramedico_quimicos,personal_paramedico_trabajo_social,personal_paramedico_otros,personal_paramedico_total,personal_administrativo,personal_servicios_generales,personal_total
U_ISSSTE_699,PLIST000376,021-214-28,CMCT Secretaría de Educación del Estado de Puebla-SEP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_700,PLIST000451,021-214-29,CMCT TFJA (San Andrés Cholula),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_701,QTIST000051,022-205-00,CMF Querétaro,16,0,0,4,0,0,0,1,0,0,2,3,0,0,0,26,1,2,14,0,17,1,0,1,1,6,9,21,2,75
U_ISSSTE_702,QTIST000010,022-205-03,UMF Amealco,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_703,QTIST000022,022-205-05,UMF Cadereyta de Montes,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,5
U_ISSSTE_704,QTIST000121,022-205-06,CAF Villa Colón,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
U_ISSSTE_705,QTIST000133,022-205-07,CAF Ezequiel Montes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_706,QTIST000034,022-205-08,UMF Jalpan de Serra,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,5
U_ISSSTE_707,QTIST000150,022-205-13,UMF Tequisquiapan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,4
U_ISSSTE_708,QTIST000092,022-205-14,UMF Tolimán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_709,QTIST000145,022-205-16,CAF Pedro Escobedo,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,4
U_ISSSTE_710,QTIST000063,022-205-18,UMF Col. Satélite,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,2,0,0,0,0,2,2,0,0,10
U_ISSSTE_711,QTIST000075,022-205-19,UMF Azteca III,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,1,1,1,0,9
U_ISSSTE_712,QTIST000046,022-206-00,HG Querétaro,23,15,18,0,15,15,14,0,1,11,37,22,161,0,0,332,139,75,61,6,281,12,8,7,3,35,65,131,47,856
U_ISSSTE_713,PENDIENTE,022-207-00,CMFEQ San Juan del Río,16,0,0,2,1,0,0,0,0,0,0,1,0,0,0,20,11,0,5,0,16,2,4,1,0,1,8,16,4,64
U_ISSSTE_714,QRIST000043,023-204-00,CH Chetumal,23,8,6,3,6,8,9,0,0,4,9,11,4,0,0,91,75,24,42,0,141,13,7,5,1,19,45,81,50,408
U_ISSSTE_715,QRIST000026,023-204-01,UMF Felipe Carrillo Puerto,6,1,0,2,1,0,0,0,0,0,0,1,0,0,0,11,4,0,6,0,10,1,2,1,0,0,4,17,0,42
U_ISSSTE_716,QRIST000060,023-204-02,UMF José Ma. Morelos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_717,QRIST000096,023-204-03,CAF Bacalar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_718,QRIST000055,023-205-00,CH Cd. Cancún,19,7,7,3,9,8,6,0,0,4,7,10,1,0,0,81,52,14,32,0,98,6,6,4,0,14,30,86,27,322
U_ISSSTE_719,QRIST000072,023-205-01,UMF Kantunilkín,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,4
U_ISSSTE_720,QRIST000031,023-205-02,UMF Isla Mujeres,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,5
U_ISSSTE_721,PENDIENTE,023-205-05,UMF Playa del Carmen,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,4,0,0,0,0,0,0,3,0,10
U_ISSSTE_722,QRIST000014,023-206-00,CMFEQ Cozumel,22,6,4,2,3,2,5,0,0,3,1,2,0,0,0,50,25,8,9,0,42,2,6,6,0,14,28,23,7,150
U_ISSSTE_723,QRIST000084,023-207-00,CE Clidda Chetumal,17,0,0,3,0,0,0,0,0,0,1,5,0,0,0,26,12,0,6,0,18,3,2,1,1,10,17,33,4,98
U_ISSSTE_724,SPIST000113,024-204-00,"HG San Luis Potosí, S.L.P.",29,12,10,0,13,11,12,1,1,8,24,22,52,0,0,195,132,57,69,0,258,2,9,14,4,27,56,79,54,642
U_ISSSTE_725,SPIST000055,024-205-00,CH Ciudad Valles,24,5,5,2,6,8,6,0,0,3,7,12,0,0,0,78,63,19,17,0,99,5,3,4,0,17,29,36,36,278
U_ISSSTE_726,SPIST000072,024-205-02,UMF Ébano,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,1,8
U_ISSSTE_727,SPIST000282,024-205-03,CAF Tamasopo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_728,SPIST000154,024-205-04,UMF Tanquián de Escobedo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3
U_ISSSTE_729,SPIST000183,024-205-05,UMF Xilitla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_730,SPIST000043,024-205-10,UMF Tancanhuitz de Santos,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,4
U_ISSSTE_731,SPIST000294,024-205-11,CAF San Vicente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_732,SPIST000311,024-205-14,CAF El Naranjo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_733,SPIST000212,024-206-00,"CMFEQ Dr. Pedro Bárcena Hiriart, S.L.P.",26,2,0,6,1,2,2,1,2,2,16,3,0,0,0,63,49,12,20,0,81,1,2,1,0,24,28,49,8,229
U_ISSSTE_734,SPIST000130,024-206-01,UMF Col. Burócratas,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,3,0,0,0,0,0,0,1,0,10
U_ISSSTE_735,SPIST000026,024-206-03,UMF Cerritos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3
U_ISSSTE_736,SPIST000060,024-206-04,UMF Cd. Charcas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_737,SPIST000101,024-206-05,UMF Salinas de Hidalgo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3
U_ISSSTE_738,SPIST000166,024-206-07,UMF Villa Hidalgo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_739,SPIST000270,024-206-09,UMF Soledad de Graciano Sánchez,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,5,0,0,0,0,1,1,5,0,17
U_ISSSTE_740,SPIST000224,024-206-12,CMCT Casa de Moneda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_741,SPIST000265,024-206-14,CAF Santa María del Río,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_742,SPIST000236,024-206-15,CMCT SNTE  (San Luís Potosí),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_743,SPIST000241,024-206-16,CMCT Secretaría de Educación del Estado de San Luis Potosí-SEP,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_744,SPIST000084,024-207-00,CH Matehuala,16,5,3,1,3,2,3,0,0,2,0,5,0,0,0,40,21,7,17,0,45,2,2,3,0,2,9,27,12,133
U_ISSSTE_745,SPIST000142,024-208-00,CH Tamazunchale,14,2,2,1,1,0,2,0,0,0,0,4,0,0,0,26,19,3,20,0,42,2,1,1,0,4,8,18,13,107
U_ISSSTE_746,SPIST000171,024-208-01,UMF Axtla de Terrazas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_747,SPIST000253,024-208-02,CAF San Martín Chalchicuautla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_748,SPIST000306,024-208-03,CAF Matlapa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_749,SPIST000096,024-209-00,CH Ríoverde,14,3,3,2,3,4,4,0,0,2,2,5,0,0,0,42,18,5,13,0,36,3,2,1,1,12,19,20,12,129
U_ISSSTE_750,SPIST000014,024-209-01,UMF Cárdenas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_751,SPIST000031,024-209-02,UMF Cd. del Maíz,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,6
U_ISSSTE_752,SPIST000200,024-209-03,CAF San Ciro de Acosta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_753,SLIST000196,025-204-00,CH Mazatlán,36,7,9,4,11,9,10,0,0,4,16,16,1,7,0,130,63,25,60,0,148,10,7,6,0,18,41,111,35,465
U_ISSSTE_754,SLIST000056,025-204-01,UMF Concordia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3
U_ISSSTE_755,SLIST000225,025-204-03,UMF El Rosario,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,2,0,6,0,8,1,0,0,0,2,3,0,0,17
U_ISSSTE_756,SLIST000131,025-204-04,UMF Escuinapa,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,7,1,1,0,9,1,1,1,0,0,3,7,0,27
U_ISSSTE_757,SLIST000242,025-204-05,UMF San Ignacio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,3
U_ISSSTE_758,SLIST000201,025-204-07,UMF La Esperanza,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,3,0,0,0,0,0,0,2,0,9
U_ISSSTE_759,SLIST000015,025-205-00,CH Los Mochis,30,11,7,4,10,8,10,0,0,5,14,13,0,0,0,112,72,32,36,0,140,9,6,6,2,14,37,126,25,440
U_ISSSTE_760,SLIST000020,025-205-01,UMF Ahome,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,1,0,5
U_ISSSTE_761,SLIST000172,025-205-03,UMF Estación Bamoa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_762,SLIST000114,025-205-04,UMF Choix,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,3
U_ISSSTE_763,SLIST000283,025-205-05,CAF El Carrizo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3
U_ISSSTE_764,SLIST000143,025-205-06,UMF El Fuerte,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,0,4,0,0,0,0,0,0,4,0,15
U_ISSSTE_765,SLIST000370,025-205-07,CAF Estación Naranjo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_766,SLIST000295,025-205-09,CAF Higuera de Zaragoza,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_767,SLIST000184,025-205-10,UMF Gral. Juan José Ríos,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_768,SLIST000353,025-205-11,CAF Adolfo Ruíz Cortines,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,3
U_ISSSTE_769,SLIST000155,025-205-12,UMF San Blas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,6
U_ISSSTE_770,SLIST000254,025-205-13,UMF Sinaloa de Leyva,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,0,0,0,1,3,0,9
U_ISSSTE_771,SLIST000266,025-205-14,UMF Ocoroni,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_772,SLIST000073,025-206-00,CMF Culiacán,36,0,0,3,0,0,0,0,0,0,1,5,11,0,0,56,14,7,22,0,43,2,1,3,1,9,16,37,3,155
U_ISSSTE_773,SLIST000032,025-206-01,UMF Angostura,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,0,0,1,1,1,0,8
U_ISSSTE_774,SLIST000044,025-206-02,UMF Badiraguato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_775,SLIST000061,025-206-03,UMF Cosalá,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,1,0,0,5
U_ISSSTE_776,SLIST000102,025-206-04,UMF El Dorado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,3,0,7
U_ISSSTE_777,SLIST000230,025-206-05,UMF Guamúchil,12,1,0,1,0,0,0,0,0,0,1,0,0,0,0,15,6,0,8,0,14,1,0,0,0,4,5,12,3,49
U_ISSSTE_778,SLIST000126,025-206-06,UMF Estación la Cruz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,3
U_ISSSTE_779,SLIST000213,025-206-07,UMF Mocorito,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,3,0,7
U_ISSSTE_780,SLIST000271,025-206-08,UMF Navolato,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,1,0,3,0,0,0,0,0,0,1,0,9
U_ISSSTE_781,SLIST000365,025-206-09,UMF Pericos,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_782,SLIST000336,025-206-10,UMF Quilá,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_783,SLIST000312,025-206-12,CAF UH. FOVISSSTE CATRA (Casa del Trabajador),6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,4,0,0,0,0,1,1,8,0,21
U_ISSSTE_784,SLIST000300,025-206-13,CAF Gato de Lara,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_785,SLIST000324,025-206-14,UMF Costa Rica,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,2,0,8
U_ISSSTE_786,SLIST000090,025-206-15,UMF Col. STASE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,2,0,4,0,0,0,0,0,0,4,0,13
U_ISSSTE_787,PENDIENTE,025-208-00,CMFEQ Guasave,18,1,1,1,2,0,1,0,0,0,0,0,0,0,0,24,8,1,17,0,26,3,2,0,1,8,14,12,4,80
U_ISSSTE_788,SRIST000133,026-204-00,"HG Dr. Fernando Ocaranza, Hermosillo",19,9,11,3,15,12,15,0,2,4,34,18,51,14,0,207,98,79,81,2,260,6,9,14,2,34,65,97,71,700
U_ISSSTE_789,SRIST000046,026-205-00,CH Cd. Obregón,25,7,7,3,7,6,8,0,0,3,10,12,0,5,0,93,60,25,21,0,106,1,3,9,3,6,22,75,40,336
U_ISSSTE_790,SRIST000051,026-205-01,UMF Estación Esperanza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_791,SRIST000116,026-205-02,UMF Estación Vicam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_792,SRIST000080,026-205-03,UMF Villa Juárez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_793,SRIST000261,026-205-04,CAF UH. FOVISSSTE No. 2 Cd. Obregón,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_794,SRIST000401,026-205-06,CAF Rosario Tesopaco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_795,SRIST000162,026-206-00,CH Navojoa,17,5,4,1,4,5,5,0,0,3,4,7,0,3,0,58,34,14,11,3,62,3,3,2,2,14,24,36,43,223
U_ISSSTE_796,SRIST000022,026-206-01,UMF Álamos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_797,SRIST000092,026-206-02,UMF Bacobampo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_798,SRIST000145,026-206-03,UMF Huatabampo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,3,0,7
U_ISSSTE_799,SRIST000302,026-206-04,UMF Etchojoa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,3
U_ISSSTE_800,SRIST000104,026-208-00,CH Guaymas,20,4,3,1,3,4,3,0,0,1,0,4,0,0,0,43,15,3,10,2,30,3,2,2,1,4,12,18,25,128
U_ISSSTE_801,SRIST000075,026-208-01,UMF Empalme,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,0,5,0,0,0,0,2,2,0,0,11
U_ISSSTE_802,SRIST000203,026-211-00,CH San Luís Río Colorado,14,2,3,1,3,2,3,0,0,1,2,5,0,0,0,36,28,4,7,0,39,5,4,2,0,14,25,26,9,135
U_ISSSTE_803,SRIST000186,026-211-01,UMF Puerto Peñasco,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,8,0,9,0,0,0,0,0,0,10,0,27
U_ISSSTE_804,SRIST000232,026-211-02,UMF Sonoyta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,5,0,0,0,0,0,0,2,0,9
U_ISSSTE_805,SRIST000121,026-212-00,CMF Hermosillo,22,0,0,5,0,0,0,0,0,0,0,4,0,0,0,31,2,1,11,0,14,2,2,1,0,2,7,31,3,86
U_ISSSTE_806,SRIST000256,026-212-01,CAF Aconchi (Baviácora),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_807,SRIST000285,026-212-02,CAF Carbó,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_808,SRIST000290,026-212-03,CAF Cumpas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_809,SRIST000150,026-212-04,UMF Moctezuma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_810,SRIST000220,026-212-05,UMF Ures,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_811,SRIST000191,026-212-06,UMF Sahuaripa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_812,SRIST000326,026-212-07,CAF Poblado Miguel Alemán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_813,SRIST000331,026-212-08,CAF UH. FOVISSSTE No. 1 Hermosillo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_814,SRIST000360,026-212-10,CAF Mazatán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_815,SRIST000425,026-212-11,CAF Huépac,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_816,SRIST000174,026-215-00,CH Nogales,14,4,3,2,5,5,6,0,0,2,2,8,0,0,0,51,22,5,17,0,44,0,3,6,1,11,21,20,10,146
U_ISSSTE_817,SRIST000034,026-215-01,UMF Caborca,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,2,0,4,0,0,0,0,0,0,5,1,14
U_ISSSTE_818,SRIST000244,026-215-02,CAF Cd. Magdalena de Kino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_819,SRIST000215,026-215-03,UMF Santa Ana,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_820,SRIST000355,026-215-04,CAF Imuris,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_821,SRIST000010,026-215-06,UMF Agua Prieta,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,10,0,16
U_ISSSTE_822,SRIST000063,026-215-09,UMF Cananea,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,2,2,5,0,12
U_ISSSTE_823,TCIST000273,027-204-00,HG Villahermosa,52,17,25,4,18,18,37,3,2,9,58,9,33,0,0,285,148,81,126,0,355,11,9,4,4,29,57,151,32,880
U_ISSSTE_824,TCIST000034,027-205-00,CMF Cárdenas,15,0,0,2,0,0,0,0,0,0,0,1,0,0,0,18,4,1,9,0,14,0,1,0,0,7,8,18,0,58
U_ISSSTE_825,TCIST000186,027-206-00,"CMF Casablanca, Villahermosa",27,0,0,3,0,0,0,0,0,0,1,3,0,0,0,34,5,2,14,0,21,0,1,1,1,7,10,14,0,79
U_ISSSTE_826,TCIST000010,027-206-01,UMF Balancán de Domínguez,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,5
U_ISSSTE_827,TCIST000075,027-206-02,UMF Comalcalco,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,4,1,12
U_ISSSTE_828,TCIST000080,027-206-03,UMF Cunduacán,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,3,0,7
U_ISSSTE_829,TCIST000092,027-206-04,UMF Emiliano Zapata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,0,5
U_ISSSTE_830,TCIST000051,027-206-05,UMF Frontera Centla,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,7,0,0,0,0,1,1,5,0,23
U_ISSSTE_831,TCIST000104,027-206-06,UMF Huimanguillo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,6
U_ISSSTE_832,TCIST000116,027-206-07,UMF Jalpa de Méndez,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,3,0,11
U_ISSSTE_833,TCIST000121,027-206-08,UMF Macuspana,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,3,0,10
U_ISSSTE_834,TCIST000145,027-206-09,UMF Paraíso,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,0,0,1,1,1,0,8
U_ISSSTE_835,TCIST000162,027-206-10,UMF Teapa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,3,0,7
U_ISSSTE_836,TCIST000174,027-206-11,UMF Tenosique de Pino Suárez,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,3,0,7
U_ISSSTE_837,TCIST000046,027-206-12,UMF Villa Benito Juárez (Cárdenas),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_838,TCIST000133,027-206-13,CAF Nacajuca,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,1,0,6
U_ISSSTE_839,TCIST000150,027-206-15,UMF Tacotalpa,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,5
