id_unidad,clues,clave_presupuestal,situacion_juridica_inmueble,estatus_operativo,nombre_oficial,nombre_corto,nombre_unidad,tipo_unidad,sigla_tipo,nivel_atencion,atiende_nivel_adicional,institucion,entidad,municipio,subdelegacion,tipo_vialidad,nombre_vialidad,numero_exterior,numero_interior,tipo_asentamiento,nombre_asentamiento,codigo_postal,direccion_completa,latitud,longitud,coordenadas_validadas,fuente_coordenada,Observaciones
U_ISSSTE_868,TSIST000054,028-210-00,Propia,En Operación,Clínica Hospital Cd. Mante,CH Cd. Mante,Cd. Mante,Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Tamaulipas,El Mante,Tamaulipas,Calle,Guillermo Prieto,701,,Colonia,Tamaulipas,89858,"Calle Guillermo Prieto 701, Colonia Tamaulipas, El Mante, Tamaulipas, CP. 89858",22.73791714479925,-98.98348444418808,Validada,Anuario Estadístico 2025,
U_ISSSTE_869,TSIST000066,028-210-01,Propia,En Operación,Unidad de Medicina Familiar Los Aztecas,UMF Los Aztecas,Los Aztecas,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,El Mante,Tamaulipas,Calle,Vicente Guerrero,S/N,,Localidad,Los Aztecas,89950,"Calle Vicente Guerrero S/N, Localidad Los Aztecas, El Mante, Tamaulipas, CP. 89950",22.497563106881177,-98.61038529902963,Validada,Anuario Estadístico 2025,
U_ISSSTE_870,TSIST000293,028-210-02,Propia,En Operación,Unidad de Medicina Familiar Ocampo,UMF Ocampo,Ocampo,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,Ocampo,Tamaulipas,Calle,Emiliano Zapata,S/N,,Colonia,Centro,87980,"Calle Emiliano Zapata S/N, Colonia Centro, Ocampo, Tamaulipas, CP. 87980",22.844298092948264,-99.33404587179645,Validada,Anuario Estadístico 2025,
U_ISSSTE_871,TSIST000030,028-210-03,Propia,En Operación,Unidad de Medicina Familiar Villa González,UMF Villa González,Villa González,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,González,Tamaulipas,Calle,20 de Noviembre,407,,Sector,Oriente,89713,"Calle 20 de Noviembre 407, Sector Oriente, González, Tamaulipas, CP. 89713",22.822922587564445,-98.42487018336429,Validada,Anuario Estadístico 2025,
U_ISSSTE_872,TSIST000165,028-210-04,En Proceso de Regularización,En Operación,Unidad de Medicina Familiar Villa Xicoténcatl,UMF Villa Xicoténcatl,Villa Xicoténcatl,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,Xicoténcatl,Tamaulipas,Calle,Francisco I. Madero,10,,Colonia,Centro,89759,"Calle Francisco I. Madero 10, Colonia Centro, Xicoténcatl, Tamaulipas, CP. 89759",22.988891166938004,-98.94882938239236,Validada,Anuario Estadístico 2025,
U_ISSSTE_873,TSIST000136,028-211-00,Propia,En Operación,Clínica de Medicina Familiar con Especialidades y Quirófano Tampico,CMFEQ Tampico,Tampico,Clínica de Medicina Familiar con Especialidades y Quirófano,CMFEQ,Segundo Nivel,Primer Nivel,ISSSTE,Tamaulipas,Tampico,Tamaulipas,Avenida,Universidad,1705,,Colonia,Universidad Sur,89109,"Avenida Universidad 1705, Colonia Universidad Sur, Tampico, Tamaulipas, CP. 89109",22.27104248291806,-97.85840805227306,Validada,Anuario Estadístico 2025,
U_ISSSTE_874,TSIST000194,028-211-01,Rentada,En Operación,Consultorio de Atención Familiar Villa Aldama,CAF Villa Aldama,Villa Aldama,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,Aldama,Tamaulipas,Calle,Libertad,305,,Colonia,Centro,89670,"Calle Libertad 305, Colonia Centro, Aldama, Tamaulipas, CP. 89670",22.917102370736753,-98.07439018091958,Validada,Anuario Estadístico 2025,
U_ISSSTE_875,TSIST000211,028-211-02,Convenio,En Operación,Consultorio de Atención Familiar UHF. Las Arboledas,CAF UHF. Las Arboledas,UHF. Las Arboledas,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,Ciudad Madero,Tamaulipas,Avenida,de los Cedros,408,,Unidad Habitacional,Las Arboledas,89496,"Avenida de los Cedros 408, Unidad Habitacional Las Arboledas, Ciudad Madero, Tamaulipas, CP. 89496",22.241637744892433,-97.83732517812952,Validada,Anuario Estadístico 2025,
U_ISSSTE_876,TSIST000206,028-211-03,Propia,En Operación,Unidad de Medicina Familiar Altamira,UMF Altamira,Altamira,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,Altamira,Tamaulipas,Calle,San Marcos,S/N,,Fraccionamiento,San Jacinto,89603,"Calle San Marcos S/N, Fraccionamiento San Jacinto, Altamira, Tamaulipas, CP. 89603",22.38872178791823,-97.90810051717605,Validada,Anuario Estadístico 2025,
U_ISSSTE_877,TSIST000345,028-214-00,Propia,En Operación,Clínica de Medicina Familiar Cd. Victoria,CMF Cd. Victoria,Cd. Victoria,Clínica de Medicina Familiar,CMF,Primer Nivel,No Aplica,ISSSTE,Tamaulipas,Victoria,Tamaulipas,Calle,Mier y Terán,2376,,Colonia,FOVISSSTE,87049,"Calle Mier y Terán 2376, Colonia FOVISSSTE, Victoria, Tamaulipas, CP. 87049",23.754087116774578,-99.15166213146593,Validada,Anuario Estadístico 2025,
U_ISSSTE_878,TSIST000363,028-215-00,Propia,En Operación,Hospital General Tampico,HG Tampico,Tampico,Hospital General,HG,Segundo Nivel,No Aplica,ISSSTE,Tamaulipas,Tampico,Tamaulipas,Avenida,Ejército Mexicano,1401,,Colonia,Los Pinos,89137,"Avenida Ejército Mexicano 1401, Colonia Los Pinos, Tampico, Tamaulipas, CP. 89137",22.252375076930598,-97.85990618764963,Validada,Anuario Estadístico 2025,
U_ISSSTE_879,TLIST000042,029-204-00,Propia,En Operación,Hospital General Tlaxcala,HG Tlaxcala,Tlaxcala,Hospital General,HG,Segundo Nivel,No Aplica,ISSSTE,Tlaxcala,Tlaxcala,Tlaxcala,Avenida,Ocotlán-Chiautempan,120,,Localidad,San Gabriel Cuauhtla,90117,"Avenida Ocotlán-Chiautempan 120, Localidad San Gabriel Cuauhtla, Tlaxcala, Tlaxcala, CP. 90117",19.31089618002928,-98.23649728803609,Validada,Anuario Estadístico 2025,
U_ISSSTE_880,TLIST000013,029-204-01,Propia,En Operación,Unidad de Medicina Familiar Apizaco,UMF Apizaco,Apizaco,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tlaxcala,Apizaco,Tlaxcala,Camino,a San Benito,S/N,,Colonia,La Noria,90300,"Camino a San Benito S/N, Colonia La Noria, Apizaco, Tlaxcala, CP. 90300",19.410075353373003,-98.15308830097534,Validada,Anuario Estadístico 2025,
U_ISSSTE_881,TLIST000025,029-204-02,Propia,En Operación,Unidad de Medicina Familiar Calpulalpan,UMF Calpulalpan,Calpulalpan,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tlaxcala,Calpulalpan,Tlaxcala,Calle,Camino Nacional,2,,Colonia,Francisco Sarabia,90207,"Calle Camino Nacional 2, Colonia Francisco Sarabia, Calpulalpan, Tlaxcala, CP. 90207",19.588031091230715,-98.5747565428393,Validada,Anuario Estadístico 2025,
U_ISSSTE_882,TLIST000030,029-204-03,Propia,En Operación,Unidad de Medicina Familiar Huamantla,UMF Huamantla,Huamantla,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tlaxcala,Huamantla,Tlaxcala,Calle,Río Balsas,3,,Barrio,San Lucas,90507,"Calle Río Balsas 3, Barrio San Lucas, Huamantla, Tlaxcala, CP. 90507",19.30502427788047,-97.9225288664079,Validada,Anuario Estadístico 2025,
U_ISSSTE_883,TLIST000054,029-204-04,Propia,En Operación,Unidad de Medicina Familiar Zacatelco,UMF Zacatelco,Zacatelco,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Tlaxcala,Zacatelco,Tlaxcala,Avenida,Barranca Seca,94,,Sección,Segunda,90740,"Avenida Barranca Seca 94, Sección Segunda, Zacatelco, Tlaxcala, CP. 90740",19.20580599794729,-98.24967609632073,Validada,Anuario Estadístico 2025,
U_ISSSTE_884,TLIST000066,029-205-00,Rentada,En Operación,Clínica de Medicina Familiar Tlaxcala,CMF Tlaxcala,Tlaxcala,Clínica de Medicina Familiar,CMF,Primer Nivel,No Aplica,ISSSTE,Tlaxcala,Tlaxcala,Tlaxcala,Avenida,Juárez,227,,Colonia,Cuahuatzala,90100,"Avenida Juárez 227, Colonia Cuahuatzala, Tlaxcala, Tlaxcala, CP. 90100",19.33851876400193,-98.20567826622872,Validada,Anuario Estadístico 2025,
U_ISSSTE_885,VZIST000120,030-204-00,Propia,En Operación,Clínica Hospital Xalapa,CH Xalapa,Xalapa,Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Veracruz,Xalapa,Veracruz,Calle,Fraternidad,409,,Colonia,Obrero Campesina,91020,"Calle Fraternidad 409, Colonia Obrero Campesina, Xalapa, Veracruz, CP. 91020",19.545030863405916,-96.93756365095608,Validada,Anuario Estadístico 2025,
U_ISSSTE_886,VZIST000050,030-204-01,Propia,En Operación,Unidad de Medicina Familiar Coatepec,UMF Coatepec,Coatepec,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Coatepec,Veracruz,Calle,Melchor Ocampo,81-B,,Colonia,Centro,91500,"Calle Melchor Ocampo 81-B, Colonia Centro, Coatepec, Veracruz, CP. 91500",19.451339344124708,-96.96222494922743,Validada,Anuario Estadístico 2025,
U_ISSSTE_887,VZIST000202,030-204-02,Propia,En Operación,Unidad de Medicina Familiar Perote,UMF Perote,Perote,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Perote,Veracruz,Carretera,Federal 131 (Teziutlán-Perote),39,,Colonia,Centro,91273,"Carretera Federal 131 (Teziutlán-Perote) 39, Colonia Centro, Perote, Veracruz, CP. 91273",19.566314747367755,-97.24689029859252,Validada,Anuario Estadístico 2025,
U_ISSSTE_888,VZIST000470,030-204-03,Subrogada,En Operación,Consultorio de Atención Familiar Rinconada,CAF Rinconada,Rinconada,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Emiliano Zapata,Veracruz,Carretera,Federal 140,S/N,,Localidad,Rinconada,91634,"Carretera Federal 140 S/N, Localidad Rinconada, Emiliano Zapata, Veracruz, CP. 91634",19.36278690762531,-96.57405067978561,Validada,Anuario Estadístico 2025,
U_ISSSTE_889,VZIST000593,030-204-04,Subrogada,En Operación,Consultorio de Atención Familiar Xico,CAF Xico,Xico,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Xico,Veracruz,Avenida,Miguel Hidalgo,12,,Ciudad,Xico,91240,"Avenida Miguel Hidalgo 12, Ciudad Xico, Xico, Veracruz, CP. 91240",19.418581802587592,-97.00000244304998,Validada,Anuario Estadístico 2025,
U_ISSSTE_890,VZIST000540,030-204-06,Convenio,En Operación,Consultorio de Atención Familiar Inmecafé,CAF Inmecafé,Inmecafé,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Xalapa,Veracruz,Calle,Tuxtla Gutiérrez,15,,Colonia,Inmecafé,91067,"Calle Tuxtla Gutiérrez 15, Colonia Inmecafé, Xalapa, Veracruz, CP. 91067",19.527994230446225,-96.89669507577942,Validada,Anuario Estadístico 2025,
U_ISSSTE_891,VZIST000552,030-204-07,Convenio,En Operación,Consultorio de Atención Familiar UH. FOVISSSTE No. 2 Xalapa,CAF UH. FOVISSSTE No. 2 Xalapa,UH. FOVISSSTE No. 2 Xalapa,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Xalapa,Veracruz,Andador,Onix,1,,Unidad Habitacional,FOVISSSTE Xalapa,91023,"Andador Onix 1, Unidad Habitacional FOVISSSTE Xalapa, Xalapa, Veracruz, CP. 91023",19.550336402053546,-96.93885073358953,Validada,Anuario Estadístico 2025,
U_ISSSTE_892,VZIST000564,030-204-08,Convenio,En Operación,Consultorio Médico en Centro de Trabajo Secretaría de Educación del Estado de Veracruz-SEP,CMCT Secretaría de Educación del Estado de Veracruz-SEP,Secretaría de Educación del Estado de Veracruz-SEP,Consultorio Médico en Centro de Trabajo,CMCT,Primer Nivel,No Aplica,ISSSTE,Veracruz,Xalapa,Veracruz,Carretera,Veracruz-Xalapa,Km. 4.5,,Colonia,Rubí Ánimas,91193,"Carretera Veracruz-Xalapa Km. 4.5, Colonia Rubí Ánimas, Xalapa, Veracruz, CP. 91193",19.514192864820966,-96.87538394247855,Validada,Anuario Estadístico 2025,
U_ISSSTE_893,VZIST000576,030-204-09,Convenio,En Operación,Consultorio Médico en Centro de Trabajo SNTE (Veracruz),CMCT SNTE (Veracruz),SNTE (Veracruz),Consultorio Médico en Centro de Trabajo,CMCT,Primer Nivel,No Aplica,ISSSTE,Veracruz,Xalapa,Veracruz,Calle,Saltillo,1,,Colonia,Progreso Macuiltepetl,91130,"Calle Saltillo 1, Colonia Progreso Macuiltepetl, Xalapa, Veracruz, CP. 91130",19.546670904977912,-96.92384705700228,Validada,Anuario Estadístico 2025,
U_ISSSTE_894,VZIST000330,030-204-10,Subrogada,En Operación,Consultorio de Atención Familiar Altotonga,CAF Altotonga,Altotonga,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Altotonga,Veracruz,Calle,Rafael Vera de Córdoba,52,,Colonia,Centro,93700,"Calle Rafael Vera de Córdoba 52, Colonia Centro, Altotonga, Veracruz, CP. 93700",19.76756757856716,-97.24736093788745,Validada,Anuario Estadístico 2025,
U_ISSSTE_895,VZIST000354,030-204-11,Subrogada,En Operación,Consultorio de Atención Familiar Atzalan,CAF Atzalan,Atzalan,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Atzalan,Veracruz,Calle,José María Morelos,48,,Colonia,Centro,93680,"Calle José María Morelos 48, Colonia Centro, Atzalan, Veracruz, CP. 93680",19.789514158097564,-97.24161180220504,Validada,Anuario Estadístico 2025,
U_ISSSTE_896,VZIST000424,030-206-00,Propia,En Operación,Clínica de Medicina Familiar con Especialidades y Quirófano Córdoba,CMFEQ Córdoba,Córdoba,Clínica de Medicina Familiar con Especialidades y Quirófano,CMFEQ,Segundo Nivel,Primer Nivel,ISSSTE,Veracruz,Córdoba,Veracruz,Avenida,Cuarenta y Tres,310,,Colonia,Rancho San Juan Nepomuceno,94657,"Avenida Cuarenta y Tres 310, Colonia Rancho San Juan Nepomuceno, Córdoba, Veracruz, CP. 94657",18.879737642364518,-96.94680325898108,Validada,Anuario Estadístico 2025,
U_ISSSTE_897,VZIST000506,030-206-01,Propia,En Operación,Unidad de Medicina Familiar Huatusco de Chicuéllar,UMF Huatusco de Chicuéllar,Huatusco de Chicuéllar,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Huatusco,Veracruz,Calle,Uno Norte,589,,Colonia,El Salto,94100,"Calle Uno Norte 589, Colonia El Salto, Huatusco, Veracruz, CP. 94100",19.151744806326366,-96.96344659887453,Validada,Anuario Estadístico 2025,
U_ISSSTE_898,VZIST000733,030-206-02,Subrogada,En Operación,Consultorio de Atención Familiar Tezonapa,CAF Tezonapa,Tezonapa,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Tezonapa,Veracruz,Avenida,5 de Mayo,40,Dentro del Laboratorio,Colonia,La Herradura,95096,"Avenida 5 de Mayo 40, Colonia La Herradura, Tezonapa, Veracruz, CP. 95096",18.597076570435842,-96.688493535999,Validada,Anuario Estadístico 2025,
U_ISSSTE_899,VZIST000663,030-206-04,Subrogada,En Operación,Consultorio de Atención Familiar Paso del Macho,CAF Paso del Macho,Paso del Macho,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Paso del Macho,Veracruz,Avenida,Nacional,712,Atrás del Centro de Salud,Colonia,Centro,94970,"Avenida Nacional 712, Colonia Centro, Paso del Macho, Veracruz, CP. 94970",18.97326491849503,-96.71904102702268,Validada,Anuario Estadístico 2025,
U_ISSSTE_900,VZIST000272,030-206-05,Propia,En Operación,Unidad de Medicina Familiar Tierra Blanca,UMF Tierra Blanca,Tierra Blanca,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Tierra Blanca,Veracruz,Calle,Melchor Ocampo,209,,Colonia,Tierra Blanca El Viejo,95180,"Calle Melchor Ocampo 209, Colonia Tierra Blanca El Viejo, Tierra Blanca, Veracruz, CP. 95180",18.441135255381855,-96.35256386916927,Validada,Anuario Estadístico 2025,
U_ISSSTE_901,VZIST000173,030-207-00,Propia,En Operación,Clínica Hospital Orizaba,CH Orizaba,Orizaba,Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Veracruz,Orizaba,Veracruz,Calle,Las Gardenias,51,,Colonia,El Espinal,94330,"Calle Las Gardenias 51, Colonia El Espinal, Orizaba, Veracruz, CP. 94330",18.868742891794987,-97.09632200748585,Validada,Anuario Estadístico 2025,
U_ISSSTE_902,VZIST000313,030-207-02,Propia,En Operación,Unidad de Medicina Familiar Zongolica,UMF Zongolica,Zongolica,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Zongolica,Veracruz,Calle,Ignacio Manuel Altamirano,53,,Barrio,de Guadalupe,95000,"Calle Ignacio Manuel Altamirano 53, Barrio de Guadalupe, Zongolica, Veracruz, CP. 95000",18.665683270811638,-96.99645283777538,Validada,Anuario Estadístico 2025,
U_ISSSTE_903,VZIST000296,030-208-00,Propia,En Operación,Clínica Hospital Tuxpan,CH Tuxpan,Tuxpan,Clínica Hospital,CH,Segundo Nivel,Primer Nivel,ISSSTE,Veracruz,Tuxpan,Veracruz,Calle,5 de Mayo,33,,Colonia,Zapote Gordo,92860,"Calle 5 de Mayo 33, Colonia Zapote Gordo, Tuxpan, Veracruz, CP. 92860",20.952704397798232,-97.41699731927126,Validada,Anuario Estadístico 2025,
U_ISSSTE_904,VZIST000716,030-208-01,Subrogada,En Operación,Consultorio de Atención Familiar Tamiahua,CAF Tamiahua,Tamiahua,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Tamiahua,Veracruz,Calle,Allende,S/N,,Zona,Sur,92560,"Calle Allende S/N, Zona Sur, Tamiahua, Veracruz, CP. 92560",21.27432463767928,-97.44635998490298,Solicitar Validación,Anuario Estadístico 2025,No fue posible identificar el CAF. Las coordenadas envían a una casa
U_ISSSTE_905,VZIST000774,030-208-02,Convenio,En Operación,Consultorio de Atención Familiar UH. FOVISSSTE No. 1 Tuxpan,CAF UH. FOVISSSTE No. 1 Tuxpan,UH. FOVISSSTE No. 1 Tuxpan,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Tuxpan,Veracruz,Andador,Framboyán,1 (Local 1),,Unidad Habitacional,FOVISSSTE Tuxpan,92876,"Andador Framboyán 1 (Local 1), Unidad Habitacional FOVISSSTE Tuxpan, Tuxpan, Veracruz, CP. 92876",20.949611622659287,-97.38589965193198,Solicitar Validación,Anuario Estadístico 2025,"Google Maps no disponible en la zona, se hace uso de coordenadas aproximadas"
U_ISSSTE_906,VZIST000255,030-208-03,Propia,En Operación,Unidad de Medicina Familiar Tantoyuca,UMF Tantoyuca,Tantoyuca,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Tantoyuca,Veracruz,Calle,Francisco Javier Clavijero,S/N,,Colonia,Adolfo Ruíz Cortines,92123,"Calle Francisco Javier Clavijero S/N, Colonia Adolfo Ruíz Cortines, Tantoyuca, Veracruz, CP. 92123",21.353264633436254,-98.22064682930021,Validada,Anuario Estadístico 2025,
U_ISSSTE_907,VZIST000366,030-208-04,Subrogada,En Operación,Consultorio de Atención Familiar Benito Juárez,CAF Benito Juárez,Benito Juárez,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Benito Juárez,Veracruz,Calle,Ignacio Zaragoza,S/N,,Localidad,Benito Juárez,92660,"Calle Ignacio Zaragoza S/N, Localidad Benito Juárez, Benito Juárez, Veracruz, CP. 92660",20.88718261677299,-98.20638403482822,Validada,Anuario Estadístico 2025,
U_ISSSTE_908,VZIST000091,030-208-05,Propia,En Operación,Unidad de Medicina Familiar Chicontepec de Tejeda,UMF Chicontepec de Tejeda,Chicontepec de Tejeda,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Chicontepec,Veracruz,Calle,Constitución,S/N,,Localidad,Chicontepec de Tejeda,92700,"Calle Constitución S/N, Localidad Chicontepec de Tejeda, Chicontepec, Veracruz, CP. 92700",20.96935777227446,-98.18766194551887,Validada,Anuario Estadístico 2025,
U_ISSSTE_909,VZIST000675,030-208-06,Subrogada,En Operación,Consultorio de Atención Familiar Platón Sánchez,CAF Platón Sánchez,Platón Sánchez,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Platón Sánchez,Veracruz,Calle,Doctor Medina,S/N,,Colonia,El Llano,92147,"Calle Doctor Medina S/N, Colonia El Llano, Platón Sánchez, Veracruz, CP. 92147",21.269010563902476,-98.372117779793,Solicitar Validación,Anuario Estadístico 2025,"Coordenadas inconsistentes, no fue posible localizar el CAF"
U_ISSSTE_910,VZIST000721,030-208-07,Subrogada,En Operación,Consultorio de Atención Familiar Tempoal de Sánchez,CAF Tempoal de Sánchez,Tempoal de Sánchez,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Tempoal,Veracruz,Calle,Libertad,22,"JUNTO A DULCERIA KANDY, CASA JUNTO A LOS 2 POSTES DE LUZ",Colonia,Centro,92063,"Calle Libertad 22, Colonia Centro, Tempoal, Veracruz, CP. 92063",21.520309821884243,-98.39238932069124,Solicitar Validación,Anuario Estadístico 2025,No hay indicativos de caf
U_ISSSTE_911,VZIST000045,030-208-08,Propia,En Operación,Unidad de Medicina Familiar Cerro Azul,UMF Cerro Azul,Cerro Azul,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Cerro Azul,Veracruz,Calle,Amado Nervo,12,,Colonia,Lázaro Cárdenas,92513,"Calle Amado Nervo 12, Colonia Lázaro Cárdenas, Cerro Azul, Veracruz, CP. 92513",21.19771221226507,-97.73547461222408,Validada,Anuario Estadístico 2025,
U_ISSSTE_912,VZIST000864,030-208-09,Propia,En Operación,Unidad de Medicina Familiar Naranjos,UMF Naranjos,Naranjos,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Naranjos Amatlán,Veracruz,Avenida,Cervantes,118,,Colonia,Campo Empleados Pemex,92360,"Avenida Cervantes 118, Colonia Campo Empleados Pemex, Naranjos Amatlán, Veracruz, CP. 92360",21.345683288829083,-97.69554988310517,Validada,Anuario Estadístico 2025,
U_ISSSTE_913,VZIST000646,030-208-10,Subrogada,En Operación,Consultorio de Atención Familiar Ozuluama,CAF Ozuluama,Ozuluama,Consultorio de Atención Familiar,CAF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Ozuluama de Mascareñas,Veracruz,Calle,Desiderio Pavón,101,,Colonia,Centro,92080,"Calle Desiderio Pavón 101, Colonia Centro, Ozuluama de Mascareñas, Veracruz, CP. 92080",21.661213820162413,-97.85056599692014,Validada,Anuario Estadístico 2025,
U_ISSSTE_914,VZIST000185,030-208-11,Propia,En Operación,Unidad de Medicina Familiar Pánuco,UMF Pánuco,Pánuco,Unidad de Medicina Familiar,UMF,Primer Nivel,No Aplica,ISSSTE,Veracruz,Pánuco,Veracruz,Calle,18 de Marzo,129,,Colonia,Adolfo López Mateos,93995,"Calle 18 de Marzo 129, Colonia Adolfo López Mateos, Pánuco, Veracruz, CP. 93995",22.049000876570428,-98.18980695454584,Validada,Anuario Estadístico 2025,
